id,form,headword
28883,intamaltae,insamlathar
28883,intamlid,insamlathar
28883,intamlaigid,insamlathar
28883,insamailter,insamlathar
28883,intamlammar,insamlathar
28883,inrusamlasatar,insamlathar
28883,intamlaigther,insamlathar
28883,insamlar,insamlathar
28883,intamaltai,insamlathar
28883,intsamlid,insamlathar
28883,intamlitis,insamlathar
28883,intamlaigset,insamlathar
28883,insamlatar,insamlathar
28883,insamladar,insamlathar
28883,intsamlithe,insamlathar
28883,intamlae,insamlathar
28883,atasamlibid,insamlathar
28883,intsamlammar,insamlathar
28884,indsoither,indsathar
28885,innscaith,inscaith
28885,nindscaith,inscaith
28887,roindscedaib,insce
28887,indsce,insce
28887,innscida,insce
28887,innsce,insce
28887,innsgne,insce
28887,indscne,insce
28891,insgineach,inscnech
28894,insgríobhtha,inscríbid
28894,inscríb,inscríbid
28895,indsguither,indscuchaid
28895,indscuichid,indscuchaid
28895,indsguichter,indscuchaid
28895,indscuich,indscuchaid
28896,indsguchad,indscuchud
28896,tinnscuchadh,indscuchud
28896,nindsguithe,indscuchud
28896,indsguichthe,indscuchud
28900,insernd,insern
28901,nuséitaigtis,insétaigid
28901,inseitaigtis,insétaigid
28906,atsnadi,insnádi
28906,essnatis,insnádi
28906,adsnadi,insnádi
28906,insnáter,insnádi
28907,esnaise,insnaid
28907,atomsnassar,insnaid
28907,esnaisse,insnaid
28907,insnadat,insnaid
28907,insnastis,insnaid
28908,insnitheach,insníthech
28910,inshorchaigidir,insorchaigedar
28910,atabsorchaigther,insorchaigedar
28913,innstrumaint,innstruimint
28913,instrumint,innstruimint
28913,indstraimint,innstruimint
28913,indstruimento,innstruimint
28915,insuidig,inshuidigidir
28915,inshuidigud,inshuidigidir
28915,ninsuidigthi,inshuidigidir
28916,insudigthisiu,inshuidigud
28918,intsháthud,intshádud
28918,intsāthud,intshádud
28919,iontaobha,intáib
28919,iontaoibh,intáib
28921,intairbir,intairbeir
28922,intaircitis,intáirci
28922,indaricc,intáirci
28922,intaircide,intáirci
28923,intairissitis,intairissedar
28925,intsamail,intamail
28925,inntamail,intamail
28925,intshamail,intamail
28925,intshamil,intamail
28925,ionnshamhail,intamail
28925,intamlae,intamail
28925,indtsamail,intamail
28925,insamil,intamail
28925,ionshamhail,intamail
28925,innamail,intamail
28925,indamail,intamail
28925,innshamla,intamail
28925,indsamuil,intamail
28925,intsamli,intamail
28925,innshamail,intamail
28925,ionntsamhlaibh,intamail
28925,intsamil,intamail
28925,indshamail,intamail
28925,ionntamhail,intamail
28926,intsamlachta,intamlacht
28931,enntighibh,intech
28931,inntech,intech
28931,intigib,intech
28931,indtiuch,intech
28931,intig,intech
28931,intiuch,intech
28931,inntigh,intech
28931,imtiuch,intech
28931,entig,intech
28932,indtige,inntech
28932,intech,inntech
28932,inntig,inntech
28934,interiecht,interiacht
28935,etchett,intét
28935,hetcett,intét
28935,eitged,intét
28940,inntindeach,inntinnech
28942,intinscantar,intinnscana
28942,intinnscan,intinnscana
28942,intinscanam,intinnscana
28942,intinscanat,intinnscana
28942,intinnscana,intinnscana
28942,intinscana,intinnscana
28942,intinscanta,intinnscana
28942,intindarscan,intinnscana
28943,intinscanta,intinnscanad
28949,tiontalas,inntlas
28949,ionntlás,inntlas
28949,intlás,inntlas
28949,ionntlas,inntlas
28949,intlassi,inntlas
28949,indtlas,inntlas
28949,indtlais,inntlas
28949,iontlás,inntlas
28951,intlás,intlaisse
28951,intlas,intlaisse
28953,intledaib,inntled
28953,intlidide,inntled
28953,inntledai,inntled
28953,indtledu,inntled
28953,intlide,inntled
28953,intleithu,inntled
28953,intled,inntled
28953,intleda,inntled
28955,intledaigte,intledaigidir
28955,intledaigtair,intledaigidir
28956,thide,intledaigthid
28958,intlidiu,intlide
28959,indleacht,intshliucht
28959,intliucht,intshliucht
28959,indliuchtu,intshliucht
28959,inntleacht,intshliucht
28959,intshliuchto,intshliucht
28959,intleacht,intshliucht
28959,intliuchta,intshliucht
28959,tindleacht,intshliucht
28959,intshliucht,intshliucht
28959,inntlechta,intshliucht
28959,nintliuchtae,intshliucht
28959,intlecht,intshliucht
28960,intleachtach,intliuchtach
28961,intlaise,intnaise
28965,intólu,intóla
28966,intonnaigim,intonnaigid
28970,intosgaigther,intoscaig
28971,ála,inntráil
28971,inntráill,inntráil
28971,iontráil,inntráil
28973,intreib,intreb
28973,intrub,intreb
28977,introethatar,intróethaid
28982,éitset,intúaisi
28982,étsecht,intúaisi
28982,étsider,intúaisi
28982,indatuaise,intúaisi
28982,étside,intúaisi
28984,intuigther,intuigethar
28984,intoichther,intuigethar
28984,intuigfet,intuigethar
28984,intugadar,intuigethar
28984,indtuigther,intuigethar
28985,intuli,intuile
28987,intursitib,intursite
28990,inuail,inúall
28991,innuas,innúas
28993,ninūathud,inúathad
28996,inaind,inunn
28996,inunna,inunn
28996,hinunn,inunn
28996,innonn,inunn
28998,ionannais,inunnus
29000,Ióib,Iób
29003,Ióhen,Ióhain
29003,Ióin,Ióhain
29003,iohain,Ióhain
29007,íomóige,íomóg
29012,Ionna,Íonda
29012,ionai,Íonda
29012,Ionnai,Íonda
29017,ionráinios,ionráinid
29017,ionráin,ionráinid
29022,iosdaigheach,iostaigthe
29025,íotaigh,íotach
29027,ifín,iphín
29027,iphin,iphín
29027,ifin,iphín
29027,ifinidhe,iphín
29028,ipthaig,ipthach
29031,hír,ír
29039,fírán,irán
29050,iríall,irell
29050,nirellaib,irell
29050,hirill,irell
29051,iraes,iress
29051,hires,iress
29051,irse,iress
29051,irisse,iress
29051,irise,iress
29051,irsi,iress
29051,iris,iress
29054,iriseach,iressach
29054,irisech,iressach
29060,hirsi,iris
29060,irsi,iris
29060,irsib,iris
29063,ire,íriu
29063,írinn,íriu
29063,iri,íriu
29063,hírinn,íriu
29063,írend,íriu
29063,írínd,íriu
29063,hirind,íriu
29063,írind,íriu
29063,írenn,íriu
29063,íre,íriu
29063,ireann,íriu
29065,hirlighib,irligib
29069,iorn,irn
29070,earna,írna
29070,írnadha,írna
29070,iornan,írna
29070,íornaibh,írna
29070,írnadaib,írna
29070,iorna,írna
29071,hírrna,írna
29079,irrada,irra
29080,airrae,irraí
29080,iorraith,irraí
29095,Irót,Irúait
29095,Iruatáe,Irúait
29096,Iruaith,Irúaith
29096,Hiruaithe,Irúaith
29096,hIruaidhe,Irúaith
29097,irúaid,irúath
29098,Iruath,Irúath
29098,Hiruath,Irúath
29098,Hiruad,Irúath
29100,niruda,irúatha
29101,inrud,iriud
29103,hiruphin,irruphín
29103,hirubínaib,irruphín
29103,hiruphein,irruphín
29103,hiruphín,irruphín
29104,bit,is
29104,p,is
29104,ropsat,is
29104,isim,is
29104,bo,is
29104,bid,is
29104,ba,is
29104,robat,is
29104,rupsa,is
29104,nis,is
29104,díanad,is
29104,po,is
29104,rop,is
29104,díanda,is
29104,ammi,is
29104,minid,is
29104,bé,is
29104,nidha,is
29104,bidat,is
29104,rtar,is
29104,rba,is
29104,baidn,is
29104,rbam,is
29104,diambtís,is
29104,bat,is
29104,gon,is
29104,bu,is
29104,nipu,is
29104,béso,is
29104,fa,is
29104,bud,is
29104,b,is
29104,biat,is
29104,im,is
29104,bi,is
29104,rbu,is
29104,atin,is
29104,ropdat,is
29104,coich,is
29104,ropond,is
29104,rbtar,is
29104,am,is
29104,rpo,is
29104,rbo,is
29104,dían,is
29104,rsa,is
29104,bad,is
29104,bada,is
29104,pu,is
29104,bum,is
29104,nārsat,is
29104,munab,is
29104,pa,is
29104,ina,is
29104,rsam,is
29104,cit,is
29104,bith,is
29104,psatar,is
29104,darab,is
29104,dána,is
29104,combin,is
29104,psat,is
29104,ropat,is
29104,rsat,is
29104,díanid,is
29104,nípadnaidrech,is
29104,bádam,is
29104,cenita,is
29104,munid,is
29104,gion,is
29104,nar,is
29104,indat,is
29104,pad,is
29104,rpsat,is
29104,nip,is
29104,biam,is
29104,bésu,is
29104,ropsa,is
29104,niat,is
29104,bem,is
29104,nída,is
29104,bed,is
29104,rub,is
29104,rptar,is
29104,atar,is
29104,minad,is
29104,rpu,is
29104,be,is
29104,fo,is
29104,ma,is
29104,dán,is
29104,indid,is
29104,fá,is
29104,minap,is
29104,cisné,is
29104,robsat,is
29104,isam,is
29104,manid,is
29104,díand,is
29104,nídam,is
29104,rbsat,is
29104,rup,is
29104,beit,is
29104,citné,is
29104,sam,is
29104,ropot,is
29104,r,is
29104,rsad,is
29104,cía,is
29104,ra,is
29104,matis,is
29104,díandat,is
29104,rb,is
29104,inad,is
29104,beith,is
29104,badat,is
29104,rbat,is
29104,bsat,is
29104,rso,is
29104,cid,is
29104,rob,is
29104,ce,is
29104,gomsad,is
29104,cis,is
29104,inid,is
29107,ísum,ís
29107,ísaind,ís
29107,íssum,ís
29107,issa,ís
29108,issai,ís
29112,isliu,ísel
29112,íslem,ísel
29112,íseall,ísel
29112,ísliu,ísel
29112,íseal,ísel
29117,ísliugud,ísligidir
29121,íosóip,ísóip
29124,Israhelde,Israhéldae
29124,am Ísrahélde,Israhéldae
29125,Israelidaidh,Israelítach
29132,Ísa,Íssu
29132,Īssa,Íssu
29133,Iésu,Ísu
29138,ítadaigestar,ítadaigidir
29144,ithtige,itech
29148,hitgi,itge
29148,itche,itge
29148,aitche,itge
29148,eitche,itge
29150,ioth,ith
29150,atha,ith
29150,etha,ith
29150,heatha,ith
29150,ithtige,ith
29150,etho,ith
29150,ithi,ith
29150,ithlair,ith
29150,atho,ith
29150,tith,ith
29150,neath,ith
29151,íthe,íth
29151,ítha,íth
29151,a,íth
29151,etha,íth
29151,íoth,íth
29152,ith,íth
29158,ith,ithe
29162,ethat,ithid
29162,ithim,ithid
29162,doid,ithid
29162,etha,ithid
29162,eisib,ithid
29162,íss,ithid
29162,estar,ithid
29162,hethat,ithid
29162,atúatár,ithid
29162,duadus,ithid
29162,does,ithid
29162,dess,ithid
29162,dofhuaid,ithid
29162,ithes,ithid
29162,essara,ithid
29162,iosfaidh,ithid
29162,dessamar,ithid
29162,ithitís,ithid
29162,dofúatar,ithid
29162,dofeotar,ithid
29162,ithit,ithid
29162,duduoestar,ithid
29162,eithidis,ithid
29162,dúadar,ithid
29162,estais,ithid
29162,etham,ithid
29162,hith,ithid
29162,ísaind,ithid
29162,dufuetar,ithid
29162,duaid,ithid
29162,dootar,ithid
29162,contótar,ithid
29162,ístait,ithid
29162,íosadh,ithid
29162,ithed,ithid
29162,condaesur,ithid
29162,ista,ithid
29162,dodais,ithid
29162,estir,ithid
29162,estai,ithid
29162,nāethad,ithid
29162,dotar,ithid
29162,eser,ithid
29162,hesta,ithid
29162,ethait,ithid
29162,ethad,ithid
29162,deotar,ithid
29162,adhúadhais,ithid
29162,atdótar,ithid
29162,doestar,ithid
29162,eth,ithid
29162,nduaigh,ithid
29162,itius,ithid
29162,duatar,ithid
29162,dofhúad,ithid
29162,aduagus,ithid
29162,ittís,ithid
29162,ethaind,ithid
29162,eithide,ithid
29162,ethatur,ithid
29162,hithter,ithid
29162,ith,ithid
29162,iosfadh,ithid
29162,íostáoi,ithid
29162,danuathair,ithid
29162,netais,ithid
29162,ithinn,ithid
29162,íosaidh,ithid
29162,ithus,ithid
29162,ithi,ithid
29162,dúad,ithid
29162,aduaid,ithid
29162,douadhus,ithid
29162,essad,ithid
29162,iosair,ithid
29162,issad,ithid
29162,īsat,ithid
29162,íosas,ithid
29162,deossadh,ithid
29162,doduad,ithid
29162,ísaid,ithid
29162,dessabair,ithid
29162,itheadar,ithid
29162,ísa,ithid
29162,aduatar,ithid
29162,íosfaidh,ithid
29162,ethar,ithid
29162,deod,ithid
29162,adúabhair,ithid
29162,daes,ithid
29162,dód,ithid
29162,ístais,ithid
29162,esadar,ithid
29162,doethat,ithid
29164,ithra,ithir
29164,ithreach,ithir
29164,hithrach,ithir
29164,thir,ithir
29164,ithear,ithir
29165,ithlu,ithlann
29165,iothlanna,ithlann
29165,ithland,ithlann
29165,ithlanda,ithlann
29165,ithlannaib,ithlann
29165,iothluinn,ithlann
29165,iothlann,ithlann
29165,ithla,ithlann
29165,ithlaind,ithlann
29166,ithloingis,ithloinges
29169,híotmhar,ítmar
29175,ītu,íttu
29175,híttu,íttu
29175,itain,íttu
29175,iodtha,íttu
29175,íota,íttu
29175,itad,íttu
29175,hitaid,íttu
29175,itid,íttu
29175,ítu,íttu
29175,íotain,íttu
29175,ítith,íttu
29175,itaid,íttu
29175,hittad,íttu
29175,híta,íttu
29175,iotain,íttu
29175,híttad,íttu
29175,itan,íttu
29175,ítaid,íttu
29175,hitun,íttu
29175,íttaid,íttu
29177,iublaide,Iubaide
29178,iubalaibh,iubaile
29178,iúbili,iubaile
29178,iuboile,iubaile
29178,Iubhile,iubaile
29178,iubile,iubaile
29178,hiubile,iubaile
29178,iubail,iubaile
29178,niubaile,iubaile
29178,iuaill,iubaile
29178,iubaili,iubaile
29181,iubail,iubar
29188,iuchra,iuchair
29188,iuchradha,iuchair
29188,iuchraidh,iuchair
29188,iuchraid,iuchair
29188,ichbra,iuchair
29188,eochrae,iuchair
29188,íuchra,iuchair
29188,iuchraibh,iuchair
29189,iucháin,iuchán
29190,iuchna,iuchandae
29198,iudeib,Iúdae
29198,iudeu,Iúdae
29198,iudae,Iúdae
29198,Iudhaib,Iúdae
29198,iudei,Iúdae
29198,iudaib,Iúdae
29198,iudeiu,Iúdae
29198,iudeo,Iúdae
29198,Iudeí,Iúdae
29198,Iude,Iúdae
29198,iude,Iúdae
29198,Iudeíí,Iúdae
29199,iudice,iúdic
29199,iugig,iúdic
29203,iudigte,iúdigte
29209,niuil,Iúil
29216,iuman,iúmaint
29216,iuminti,iúmaint
29216,iuminte,iúmaint
29216,iúment,iúmaint
29216,hiumentib,iúmaint
29216,iumainte,iúmaint
29220,iunfaider,iunaid
29220,iunad,iunaid
29221,Iunainne,Iunaind
29221,Iunainde,Iunaind
29221,Iunuind,Iunaind
29223,irgala,íurad
29225,iurtunach,íurthunach
29232,ll,L
29233,leat,la
29233,leu,la
29233,liom,la
29233,liunn,la
29233,lesem,la
29233,lais,la
29233,lasa,la
29233,li,la
29233,leisna,la
29233,lee,la
29233,leam,la
29233,leo,la
29233,lesin,la
29233,leiside,la
29233,leibh,la
29233,leissem,la
29233,láad,la
29233,lib,la
29233,lasna,la
29233,leiss,la
29233,léise,la
29233,linn,la
29233,léu,la
29233,liúm,la
29233,lasin,la
29233,laisseom,la
29233,laisem,la
29233,línn,la
29233,lat,la
29233,laiss,la
29233,lam,la
29233,lé,la
29233,less,la
29233,liar,la
29233,letha,la
29233,laee,la
29233,lasim,la
29233,laissem,la
29233,linni,la
29233,leinn,la
29233,lenn,la
29233,liun,la
29233,leö,la
29233,leis,la
29233,laisna,la
29233,lelele,la
29233,leim,la
29233,le,la
29233,lem,la
29233,lastorchair,la
29233,lemm,la
29233,leissom,la
29233,lia,la
29233,lenne,la
29233,lessem,la
29233,lesom,la
29233,l,la
29233,laisin,la
29233,lad,la
29233,lessom,la
29233,leann,la
29233,lim,la
29233,lea,la
29233,libh,la
29233,liu,la
29233,linnai,la
29233,latt,la
29233,lǽ,la
29233,les,la
29233,lium,la
29233,lasmbi,la
29233,let,la
29233,limm,la
29234,láo,lá
29234,lae,lá
29234,láa,lá
29234,la,lá
29234,laa,lá
29234,ló,lá
29234,llaa,lá
29234,lúa,lá
29234,lou,lá
29234,lo,lá
29234,láu,lá
29234,lao,lá
29234,lau,lá
29234,laib,lá
29234,lai,lá
29234,láoi,lá
29234,lōi,lá
29234,lái,lá
29234,llae,lá
29242,láibhéir,labar
29242,laur,labar
29243,labair,labar
29246,labarach,labarthach
29248,laibre,labra
29252,labraid,labraithir
29252,labra,labraithir
29252,labrad,labraithir
29252,labairt,labraithir
29253,labras,labral
29257,lacad,lacaigid
29263,laichnech,lachnach
29273,Lachtnán,lachtna
29273,Lachtnae,lachtna
29275,loichen,lachu
29275,lochain,lachu
29275,lacho,lachu
29275,lacha,lachu
29291,ladga,ladg
29291,laogh,ladg
29291,laidc,ladg
29305,láebad,láebaid
29307,laechairlech,láech
29307,laochbhualadh,láech
29307,Laochlugh,láech
29307,Láechrí,láech
29307,láechNíall,láech
29307,láechbrised,láech
29311,láechtacht,láechdacht
29314,laéchraid,láechrad
29314,laecraid,láechrad
29315,laído,láed
29315,laeda,láed
29336,laga,lag
29345,laiget,lagat
29345,lagait,lagat
29345,loiget,lagat
29345,laighiuit,lagat
29346,lagdugad,lagdaigid
29346,lagdaid,lagdaigid
29346,logdaigid,lagdaigid
29346,laigdigid,lagdaigid
29359,loige,laice
29359,luige,laice
29367,laí,laíd
29367,laoi,laíd
29367,laogha,laíd
29367,laíde,laíd
29375,laíded,laídid
29383,láighe,láige
29383,lágha,láige
29383,lága,láige
29385,lágine,láigen
29385,laigni,láigen
29385,lágan,láigen
29385,laighneadha,láigen
29385,laignedaib,láigen
29385,laigned,láigen
29387,deilligh,laigid
29387,lessed,laigid
29387,deillich,laigid
29387,lloigid,laigid
29387,deilset,laigid
29387,lee,laigid
29387,dellig,laigid
29387,ndellechuir,laigid
29387,illius,laigid
29387,lige,laigid
29387,laiges,laigid
29387,nolaiged,laigid
29387,legat,laigid
29387,ndeillig,laigid
29387,llaig,laigid
29387,leasad,laigid
29387,dellset,laigid
29387,dellgetar,laigid
29395,lagthach,laigthech
29395,loigthech,laigthech
29407,láimsiugad,láimsigid
29415,thenaige,laimthinche
29415,loim,laimthinche
29415,thincide,laimthinche
29418,lándía,laindia
29418,lámdía,laindia
29422,langal,laingfitir
29425,loinn,lainn
29425,lainnfordiuclandtaid,lainn
29425,luinn,lainn
29428,luinne,lainne
29428,loinne,lainne
29435,loinnear,lainner
29441,lonnradach,lainnrech
29441,laindrech,lainnrech
29441,lonnrach,lainnrech
29441,lonnraigthech,lainnrech
29441,loinnrech,lainnrech
29443,lonnrad,lainnred
29443,loinnred,lainnred
29445,lainnriugad,lainnrigid
29446,lonnrugad,lainnriugad
29449,lathracha,láir
29449,lartachaib,láir
29449,larach,láir
29449,laire,láir
29449,lara,láir
29449,lára,láir
29449,laraig,láir
29449,laraidh,láir
29449,lairthech,láir
29449,láraigh,láir
29449,lāra,láir
29460,Lasrēin,laisrén
29461,nundanlaisrigther,laisrigid
29466,láitseadh,láistid
29466,láisdeadh,láistid
29468,laidean,Laiten
29468,Laitin,Laiten
29468,laitin,Laiten
29468,latin,Laiten
29476,laitheamhail,laithemail
29478,lathidi,laithide
29482,lathaeirt,laithirt
29482,latheirt,laithirt
29486,laithent,laithned
29498,Latinnda,Laitindae
29498,Laitianda,Laitindae
29504,Laidneamhail,Laitnemail
29505,laitnorib,Laitneóir
29507,láim,lám
29507,láme,lám
29507,láime,lám
29507,láam,lám
29507,laám,lám
29507,láma,lám
29507,nondalámgaba,lám
29508,lámhagan,lámacán
29508,lamaccan,lámacán
29517,léitena,lamaid
29517,lamad,lamaid
29517,rolomur,lamaid
29517,lama,lamaid
29517,laimtís,lamaid
29517,lámair,lamaid
29517,rolaimethar,lamaid
29517,laimemmar,lamaid
29517,nolamad,lamaid
29517,lamsat,lamaid
29517,rolamad,lamaid
29517,rotlemathar,lamaid
29517,laimetar,lamaid
29517,lammis,lamaid
29517,rolaimemmar,lamaid
29517,lilmatar,lamaid
29517,lamth,lamaid
29517,laimter,lamaid
29517,laimemar,lamaid
29517,laimtis,lamaid
29517,laimedar,lamaid
29517,lib,lamaid
29517,lamatar,lamaid
29517,laimheōbhainn,lamaid
29517,leoimh,lamaid
29517,lamether,lamaid
29517,lamaim,lamaid
29517,rolamar,lamaid
29517,lomethar,lamaid
29517,llámar,lamaid
29517,laimmais,lamaid
29517,láimheóbhainn,lamaid
29517,lamachtain,lamaid
29517,lámathair,lamaid
29517,lamar,lamaid
29517,lamur,lamaid
29517,laimthea,lamaid
29517,laimimmirsni,lamaid
29517,lamam,lamaid
29517,lémaither,lamaid
29517,rolaumur,lamaid
29517,laimed,lamaid
29517,lemthar,lamaid
29517,linfaithir,lamaid
29517,lemtha,lamaid
29517,lamair,lamaid
29517,rolaimther,lamaid
29517,lomur,lamaid
29517,lémthar,lamaid
29517,lam,lamaid
29517,rulaimur,lamaid
29517,laimir sni,lamaid
29517,lāmair,lamaid
29517,rolet,lamaid
29517,rolaimid,lamaid
29520,lámugad,lámaigid
29520,lámaid,lámaigid
29520,lamhaigh,lámaigid
29520,lámachtad,lámaigid
29523,lāmand,lámann
29524,lamannan,lámannán
29531,lámdhaighe,lámdae
29531,lámdaige,lámdae
29531,lámdha,lámdae
29534,lámnaigid,lámnaid
29534,lámnad,lámnaid
29541,lámad,lámugad
29545,lánómnaib,lánamain
29545,lánamnae,lánamain
29545,lanomain,lánamain
29545,lánamha,lánamain
29545,lánamna,lánamain
29545,lánamnai,lánamain
29545,lanmhona,lánamain
29545,lanamnai,lánamain
29563,lanmair,lánmar
29575,láip,láp
29581,láarg,lárac
29581,lorac,lárac
29581,ládairg,lárac
29581,laarg,lárac
29581,loarc,lárac
29581,larac,lárac
29582,lárgud,láraigid
29588,lasad,lasaid
29600,Lasrach,lasar
29600,Lasár,lasar
29600,lasra,lasar
29600,lassar,lasar
29625,láith,láth
29625,laith,láth
29625,lāithe,láth
29625,lātha,láth
29626,laithech,lathach
29631,láithri,láthar
29631,laithri,láthar
29631,láthair,láthar
29631,láither,láthar
29631,láithir,láthar
29631,láithrea,láthar
29633,lathardae,láthardae
29633,latharthe,láthardae
29633,latharde,láthardae
29633,lathartae,láthardae
29633,lathardu,láthardae
29635,laithrech,lathrach
29636,láithreach,láthrach
29637,láthraigid,láthraid
29643,ladrann,latrann
29655,laxa,lax
29656,laxaine,laxae
29656,laxu,laxae
29656,lacsaine,laxae
29666,leabhach,lebach
29669,leburda,lebarda
29669,libarda,lebarda
29669,libardaib,lebarda
29673,lebar,lebor
29685,leagadh,lecad
29687,lecad,lecaid
29687,lectha,lecaid
29691,leac,lecc
29691,lecmaid,lecc
29691,lecmuig,lecc
29692,leccoin,lecca
29692,leccan,lecca
29692,leicne,lecca
29692,lecco,lecca
29692,lecon,lecca
29692,leccond,lecca
29692,lecnaib,lecca
29692,leccainn,lecca
29692,leacan,lecca
29692,lecna,lecca
29692,lecnib,lecca
29692,leccu,lecca
29692,lécuinn,lecca
29705,leachta,lecht
29705,lechta,lecht
29705,lechtu,lecht
29706,leachta,lechta
29737,léigem,légad
29737,légam,légad
29737,légaid,légad
29738,legtha,legaid
29738,legad,legaid
29740,légad,légaid
29740,léigenn,légaid
29741,léagáid,legáid
29743,léghóid,legáit
29743,légháid,legáit
29759,léigthoirecht,légthóracht óirecht
29760,leibenna,léibenn
29766,leagar,léicid
29766,leagair,léicid
29766,léce,léicid
29766,leigeadh,léicid
29766,léiciud,léicid
29766,léicci,léicid
29766,léagar,léicid
29766,lig,léicid
29766,reilgi,léicid
29766,leice,léicid
29766,ligfamaid,léicid
29766,liged,léicid
29768,léigean,léiciud
29768,légadh,léiciud
29768,léiccen,léiciud
29768,lecan,léiciud
29768,lecun,léiciud
29768,leccti,léiciud
29768,leagadh,léiciud
29768,lēigen,léiciud
29768,leiciud,léiciud
29768,leciud,léiciud
29768,legod,léiciud
29768,leigion,léiciud
29768,licad,léiciud
29768,léigthe,léiciud
29768,légen,léiciud
29768,ligen,léiciud
29768,lecud,léiciud
29768,leagan,léiciud
29768,lecudh,léiciud
29768,leicctiu,léiciud
29768,leccad,léiciud
29768,lecadh,léiciud
29768,leiccen,léiciud
29768,léciud,léiciud
29768,licthe,léiciud
29768,lecon,léiciud
29768,lécud,léiciud
29768,leicthe,léiciud
29778,legend,léigenn
29786,legiona,léigión
29786,léghióin,léigión
29786,légión,léigión
29786,legeon,léigión
29800,léimrech,léimnech
29805,léne,léine
29806,lénad,léinid
29806,léiniud,léinid
29810,léra,léir
29810,lérscribnid,léir
29818,lescae,leisce
29824,létenach,léitenach
29826,leithne,leithe
29836,leithéidi,leithéit
29836,lethedi,leithéit
29836,lethéti,leithéit
29836,letheid,leithéit
29836,letheti,leithéit
29836,leithéide,leithéit
29836,lethetisi,leithéit
29836,leithit,leithéit
29836,leithéite,leithéit
29854,léithre,leithriu
29854,laithriu,leithriu
29865,Litrech,leittir
29865,lettrach,leittir
29870,Lemchaill,lem
29870,Lemdruim,lem
29870,Lemmag,lem
29873,Lemach,lemach
29883,lemnachta,lemnacht
29883,leamnachta,lemnacht
29883,lemnaicht,lemnacht
29886,cleben,lemnith
29889,liuna,lén
29889,leoin,lén
29889,león,lén
29889,len,lén
29889,liuin,lén
29890,lenap,lenab
29890,lelap,lenab
29890,lenam,lenab
29890,lelab,lenab
29890,lenb,lenab
29890,lenabh,lenab
29890,lenaim,lenab
29890,lenbh,lenab
29892,leanadh,lenad
29892,leanmhuin,lenad
29895,lliles,lenaid
29895,lenamain,lenaid
29895,liad,lenaid
29895,leltar,lenaid
29895,lil,lenaid
29895,lenid,lenaid
29895,lili,lenaid
29895,lilibh,lenaid
29895,lia,lenaid
29895,lentar,lenaid
29895,lilfi,lenaid
29895,ruildetar,lenaid
29895,ruilli,lenaid
29895,len,lenaid
29895,lenai,lenaid
29895,lilit,lenaid
29895,lenad,lenaid
29895,leldar,lenaid
29895,liligh,lenaid
29895,lile,lenaid
29895,lilfes,lenaid
29895,lilith,lenaid
29895,lenta,lenaid
29895,lellatar,lenaid
29895,lilis,lenaid
29896,lénad,lénaid
29896,lénta,lénaid
29896,léonad,lénaid
29896,leónaid,lénaid
29896,léonta,lénaid
29898,leanmhuin,lenamain
29898,lenomnaib,lenamain
29898,leanamhuin,lenamain
29898,lenmain,lenamain
29899,lenmanach,lenamnach
29899,lenmunach,lenamnach
29903,lelbán,lenbán
29915,llenn,lenn
29915,breclenni,lenn
29915,lend,lenn
29915,leinn,lenn
29923,lionnán,lennán
29923,lendān,lennán
29923,leannán,lennán
29934,sírleantoir,lentóir
29941,léón,léo
29941,léu,léo
29941,léom,léo
29941,banleu,léo
29941,leom,léo
29941,leü,léo
29941,leomain,léo
29941,leomun,léo
29941,leoaman,léo
29941,leoamain,léo
29941,leómain,léo
29941,leo,léo
29941,leomhainealta,léo
29941,liūin,léo
29941,leon,léo
29941,leoman,léo
29941,léoman,léo
29948,leotha,léod
29948,leódad,léod
29948,leódh,léod
29959,leónta,leónad
29959,leónaid,leónad
29959,leóinte,leónad
29961,leóinte,leónta
29968,lepa,lepaid
29968,leapthadh,lepaid
29968,dental,lepaid
29968,leabaidh,lepaid
29968,leaba,lepaid
29984,lerga,lerg
29990,lesmac,les
29990,lessu,les
29990,leas,les
29991,liss,les
29991,lisu,les
29991,lius,les
29991,leasa,les
29991,lios,les
29991,lesu,les
29991,lissu,les
29991,Lesa,les
29991,lis,les
29994,leis,lés
29994,léis,lés
29997,ferlesach,lesach
30002,lesaigthe,lesaigidir
30002,lesugud,lesaigidir
30007,léspaire,lésbaire
30016,leasgailte,lesgailte
30016,leathsgailteann,lesgailte
30019,leasruigh,lesrach
30022,lestru,lestar
30022,lesdar,lestar
30022,lestra,lestar
30022,lestair,lestar
30025,lesachadh,lesugud
30036,leithe,leth
30036,leithi,leth
30036,leith,leth
30036,lethshathach,leth
30036,leath,leth
30036,lethe,leth
30036,leithdeimhin,leth
30044,lethad,lethaid
30054,lethanach,lethenach
30058,rolethnaigser,lethnaigid
30058,lethnaid,lethnaigid
30058,lethnugud,lethnaigid
30059,lethnachad,lethnugud
30067,leadradh,letrad
30068,leitér,letraid
30087,lexáos,lex
30090,lexaire,léxaire
30091,liga,lí
30091,líi,lí
30091,lii,lí
30091,lighthe,lí
30091,ligaib,lí
30091,líg,lí
30091,líthe,lí
30091,dhali,lí
30091,lig,lí
30091,li,lí
30091,líd,lí
30096,liaa,lía
30096,líog,lía
30096,liac,lía
30096,léig,lía
30096,liacc,lía
30096,liaga,lía
